id,product_id,designer,seller_id,sku,name,hsn_code,material,color,no_of_components,barcode,short_description,description,tags,gender,occasions,categories,product_url,created_at,updated_at
1819,125376,Siddhant Agrawal,56,sa7001,DOVEMIRE DRESS,55132300,"Poly TR suiting, Poly Duchess satin, Poly TR suiting, IndiaPoly Duchess satin, India",WHITE AND BLACK,1,"sa7001, sa7001xswhiteandblack, sa7001swhiteandblack, sa7001mwhiteandblack, sa7001lwhiteandblack, sa7001xlwhiteandblack, sa70012xlwhiteandblack, sa70013xlwhiteandblack, sa70014xlwhiteandblack, sa70015xlwhiteandblack","A playful mini dress in two-toned grey stripes, where puff sleeves meet modern elegance.","A playful yet refined mini dress crafted in a two-toned grey stripe weave, lending depth and a modern edge to the classic silhouette. The dress features voluminous puff sleeves that add a hint of drama and femininity, balancing its youthful charm. Cut in a flattering mini length, it seamlessly blends chic elegance with a playful spirit-perfect for day-to-evening styling. The striped weave enhances movement and texture, while the soft grey palette keeps it versatile and timeless.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7001,23-11-2025 11:27,23-11-2025 11:27
1820,125386,Siddhant Agrawal,56,sa7002,FERALUSH CREST TOP,55132300,"Poly Japanese crepe, Poly Japanese crepe, India",BLUE,1,"sa7002, sa7002xsblue, sa7002sblue, sa7002mblue, sa7002lblue, sa7002xlblue, sa70022xlblue, sa70023xlblue, sa70024xlblue, sa70025xlblue",A one-shoulder top adorned with 3D florals and touches of bronze and blue.,"An artistic one-shoulder statement top, fully adorned with 3D floral appliqus that cascade across the silhouette like a sculpted garden. Each flower is delicately edged with a hint of bronze, adding depth and a soft metallic sheen, while the embroidered blue yokes at the center breathe life and contrast into the blooms. Bold yet graceful, the top embodies a crest of untamed beauty-perfect for elevating eveningwear with sculptural elegance.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/sa7002,23-11-2025 11:27,23-11-2025 11:27
1821,125396,Siddhant Agrawal,56,sa7003,FERALUSH TROUSER,55132300,"Poly Prada crepe, Poly Japanese crepe, Poly Prada crepe, IndiaPoly Japanese crepe, India",BLUE,1,"sa7003, sa7003xsblue, sa7003sblue, sa7003mblue, sa7003lblue, sa7003xlblue, sa70032xlblue, sa70033xlblue, sa70034xlblue, sa70035xlblue","A refined trouser with sharp lines, a waist cutout, and tactile embroidery.","A bold tailored trouser defined by a front waist cutout that adds a contemporary edge. Pintuck detailing streamlines the silhouette, while embroidered linear accents in mixed media bring texture and artistry, blending structure with modern refinement.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7003,23-11-2025 11:27,23-11-2025 11:27
1822,125406,Siddhant Agrawal,56,sa7004,ASHROOT WHORL BODYSUIT,55132300,"Poly Fluid organza, India100% cotton Knitted rib, India",BLACK,1,"sa7004, sa7004xsblack, sa7004sblack, sa7004mblack, sa7004lblack, sa7004xlblack, sa70042xlblack, sa70043xlblack, sa70044xlblack, sa70045xlblack","A striking shirt-bodysuit adorned with root-like embroidered lines that evoke fluid artistry. Designed with exaggerated sleeves and a dramatic bow tie-up at the neck, it balances organic detail with bold, sculptural elegance.","A striking shirt-bodysuit adorned with root-like embroidered lines that evoke fluid artistry. Designed with exaggerated sleeves and a dramatic bow tie-up at the neck, it balances organic detail with bold, sculptural elegance.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Shirt",https://thechicindian.com/product-details-sku/sa7004,23-11-2025 11:27,23-11-2025 11:27
1823,125416,Siddhant Agrawal,56,sa7005,ASHROOT RIFT TROUSER,55132300,"Poly British twill, India",BLACK,1,"sa7005, sa7005xsblack, sa7005sblack, sa7005mblack, sa7005lblack, sa7005xlblack, sa70052xlblack, sa70053xlblack, sa70054xlblack, sa70055xlblack",Contemporary wide-leg trousers with root-like glitch line embroidery at the waist.,"A contemporary wide-leg trouser defined by root-like glitch line embroidery that flows across the waist. The clean silhouette contrasts with the intricate detailing, creating a balance of structure and fluid artistry.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7005,23-11-2025 11:27,23-11-2025 11:27
1824,125426,Siddhant Agrawal,56,sa7006,RAWFERN BRALETTE,55132300,"100% Cotton denim, India100% Cotton knitted rib, India",GREEN,1,"sa7006, sa7006xsgreen, sa7006sgreen, sa7006mgreen, sa7006lgreen, sa7006xlgreen, sa70062xlgreen, sa70063xlgreen, sa70064xlgreen, sa70065xlgreen",Sculptural ribbed denim bralette with a bold V cut-out.,"The Rawfern Bralette reimagines denim in a sculptural ribbed bralette form, featuring a bold V cut-out at the front. Its textured ribbing evokes the rawness of decay, while the structured bustier silhouette speaks of renewal and life-a dialogue between strength and fragility. Crafted to embody contrast, it is both organic and contemporary, grounded yet unapologetically bold.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Bralette",https://thechicindian.com/product-details-sku/sa7006,23-11-2025 11:27,23-11-2025 11:27
1825,125436,Siddhant Agrawal,56,sa7007,RAWFERN TROUSER,55132300,"100% Cotton denim, India100% Cotton georgette, India",GREEN,1,"sa7007, sa7007xsgreen, sa7007sgreen, sa7007mgreen, sa7007lgreen, sa7007xlgreen, sa70072xlgreen, sa70073xlgreen, sa70074xlgreen, sa70075xlgreen",Statement green denim bell-bottoms with wavy cut-out lines revealing a black underlayer.,"A statement green denim bell-bottom accented with wavy cut-out lines that trace the flow of nature's rhythm. Through each curve, a black underlayer emerges, symbolizing life's dualities-growth and depth, surface and shadow-echoing the eternal wave of life.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7007,23-11-2025 11:27,23-11-2025 11:27
1826,125446,Siddhant Agrawal,56,sa7021,RAWFERN DRIFT JACKET,55132300,"100% Cotton denim, India",GREEN,1,"sa7021, sa7021xsgreen, sa7021sgreen, sa7021mgreen, sa7021lgreen, sa7021xlgreen, sa70212xlgreen, sa70213xlgreen, sa70214xlgreen, sa70215xlgreen",Pastel sage green denim blazer with cape sleeves and frayed edges.,"A modern twist on classic tailoring, this pastel sage green denim blazer features cape sleeves that cascade elegantly from the shoulders. The frayed edges lend a relaxed, textural contrast to the structured silhouette, creating a perfect balance between refinement and effortless ease. Subtle in color yet bold in design, this blazer embodies contemporary sophistication with a playful, deconstructed edge.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Outerwear, Jackets & Blazers",https://thechicindian.com/product-details-sku/sa7021,23-11-2025 11:27,23-11-2025 11:27
1827,125456,Siddhant Agrawal,56,sa7008,ECLIPSE BLOOM TOP,55132300,"100% Cotton tulle, IndiaPoly Japanese satin, India",BLACK,1,"sa7008, sa7008xsblack, sa7008sblack, sa7008mblack, sa7008lblack, sa7008xlblack, sa70082xlblack, sa70083xlblack, sa70084xlblack, sa70085xlblack",Sheer polo shirt top entirely veiled in black embroidered flowers.,"A sheer polo shirt top entirely veiled in black embroidered flowers, where each bloom feels like a fragment of nature caught between decay and renewal. The translucent base lets shadow and light intertwine, while the florals scatter in an organic rhythm-echoing the quiet persistence of life within fragility.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/sa7008,23-11-2025 11:27,23-11-2025 11:27
1828,125466,Siddhant Agrawal,56,sa7009,ECLIPSE VEINSCRIPT TROUSER,55132300,"Poly British twill, India90% Cotton, 10% Silk- lace, India",BLACK,1,"sa7009, sa7009xsblack, sa7009sblack, sa7009mblack, sa7009lblack, sa7009xlblack, sa70092xlblack, sa70093xlblack, sa70094xlblack, sa70095xlblack",Fitted high-waist bellbottoms with translucent lace panelling at the flares featuring corded root-like lines.,"A fitted high-waist bellbottom defined by lace panelling at the flares, where corded lines form abstract surfaces like roots and veins etched into fabric. The translucent lace reveals hidden depths, reading like a script of nature's cycles-a dialogue between fragility and strength, shadow and renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7009,23-11-2025 11:27,23-11-2025 11:27
1829,125476,Siddhant Agrawal,56,sa7010,ASHEN BLOSSOM JUMPSUIT,55132300,"100% Cotton tulle, IndiaPoly British twill, India90% Cotton, 10% Silk- lace, India",BLACK,1,"sa7010, sa7010xsblack, sa7010sblack, sa7010mblack, sa7010lblack, sa7010xlblack, sa70102xlblack, sa70103xlblack, sa70104xlblack, sa70105xlblack","Tailored black shirt dress with long tie-up sleeves, a back tie, and descending vein-embroidered ashen blossoms.","The Ashen Blossom Jumpsuit is anchored by two sculptural black blossoms that envelop the bodice. Their surfaces ripple with vein-like embroidered lines, resembling roots spreading across withered petals. The dark florals feel both fragile and enduring-symbols of decay transforming into resilience. Paired with a fitted bellbottom silhouette and lace panels etched with organic scripts, the piece becomes a portrait of nature's cycle-where even in ashen bloom, life persists.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/sa7010,23-11-2025 11:27,23-11-2025 11:27
1830,125486,Siddhant Agrawal,56,sa7011,ASHVEIN SHIRT DRESS,55132300,"100% Cotton tensil, India",BLACK,1,"sa7011, sa7011xsblack, sa7011sblack, sa7011mblack, sa7011lblack, sa7011xlblack, sa70112xlblack, sa70113xlblack, sa70114xlblack, sa70115xlblack","Tailored black shirt dress with long tie-up sleeves, a back tie, and descending vein-embroidered ashen blossoms.","A tailored black shirt dress with long tie-up sleeves and a back tie that shapes the waist. From the shoulder, three vein-embroidered ashen blossoms descend on strips, their placement softening the structure with a rhythm that echoes fragility, endurance, and renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7011,23-11-2025 11:27,23-11-2025 11:27
1831,125496,Siddhant Agrawal,56,sa7012,WOVEN WHISPER CORSET,55132300,"Poly Duchess satin, India",GREEN,1,"sa7012, sa7012xsgreen, sa7012sgreen, sa7012mgreen, sa7012lgreen, sa7012xlgreen, sa70122xlgreen, sa70123xlgreen, sa70124xlgreen, sa70125xlgreen","Strapless muted pastel green corset with intricately woven fabric strips, a deep front cut, and a flared hem.","A strapless corset crafted in muted pastel green, featuring intricately woven fabric strips that create a tactile rhythm across the surface. The deep front cut lends bold structure, while the gentle flare at the hem softens the form, balancing strength with fluidity.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Corset",https://thechicindian.com/product-details-sku/sa7012,23-11-2025 11:27,23-11-2025 11:27
1832,125506,Siddhant Agrawal,56,sa7013,MISTBORNE TROUSER,55132300,"Poly Japanese crepe, India",GREEN,1,"sa7013, sa7013xsgreen, sa7013sgreen, sa7013mgreen, sa7013lgreen, sa7013xlgreen, sa70132xlgreen, sa70133xlgreen, sa70134xlgreen, sa70135xlgreen",Fluid wide-leg trousers in muted earthy tones with cascading beaded tassels.,"Fluid wide-leg trousers in muted earthy tones, adorned with delicate beaded tassels cascading across the surface. The subtle shimmer of movement captures light with every step, evoking the rhythm of renewal and flow.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7013,23-11-2025 11:27,23-11-2025 11:27
1833,125516,Siddhant Agrawal,56,sa7014,FERNMIST GOWN,55132300,"90% Cotton, 10% Silk- lace, India",GREEN,1,"sa7014, sa7014xsgreen, sa7014sgreen, sa7014mgreen, sa7014lgreen, sa7014xlgreen, sa70142xlgreen, sa70143xlgreen, sa70144xlgreen, sa70145xlgreen","Muted green floor-length gown with 3D appliqu, beadwork tracing the plunging neckline, and a front slit.","A sculptural floor-length gown in muted green, layered with dense three-dimensional appliqu that cloaks the silhouette in wild abundance. The plunging neckline is traced with glistening beadwork and sequins, cascading like veins of light through decaying foliage, adding depth and movement. Finished with a daring front slit, the gown balances raw organic texture with sensual modernity - embodying nature's cycle of decay and renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7014,23-11-2025 11:27,23-11-2025 11:27
1834,125526,Siddhant Agrawal,56,sa7015,LUSH MIRAGE DRESS,55132300,"Poly banana crepe, India",GREEN,1,"sa7015, sa7015xsgreen, sa7015sgreen, sa7015mgreen, sa7015lgreen, sa7015xlgreen, sa70152xlgreen, sa70153xlgreen, sa70154xlgreen, sa70155xlgreen","Dark bottle green mini dress with sculpted side cut-outs, a plunging back, and long sleeves, embellished with bronze zari roots and green beadwork.","A dark bottle green tailored mini dress with sculpted cut-out sides and a plunging back, framed by long structured sleeves. Across the front, bronze zari lines flow like organic roots, intertwined with clusters of green beadwork in shifting shades, echoing moss and lichen patterns. The deep back cut-out adds a striking contrast of sensuality and strength, embodying nature's cycle of decay and renewal in a contemporary silhouette.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7015,23-11-2025 11:27,23-11-2025 11:27
1835,125536,Siddhant Agrawal,56,sa7016,TROPICAL ECLIPSE CORSET TOP,55132300,"Poly Japanese crepe, India90% Cotton, 10% Silk- lace, India",GREEN,1,"sa7016, sa7016xsgreen, sa7016sgreen, sa7016mgreen, sa7016lgreen, sa7016xlgreen, sa70162xlgreen, sa70163xlgreen, sa70164xlgreen, sa70165xlgreen",Muted pastel green lace corset top with dense black sequined cups and an asymmetrical draped hem.,"The Tropical Eclipse Corset Top is crafted in muted pastel green lace, its cups embellished with dense black sequins that echo shadows of decay against tender life. Structured with corsetry, it flows into an asymmetrical draped hem, symbolising nature's unpredictability-where growth unravels, decays, and renews in fluid, uneven rhythms.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Corset",https://thechicindian.com/product-details-sku/sa7016,23-11-2025 11:27,23-11-2025 11:27
1836,125546,Siddhant Agrawal,56,sa7017,MUTED ECHO BLAZER,55132300,"Poly Japanese crepe, IndiaPoly velvet satin, India",BLACK,1,"sa7017, sa7017xsblack, sa7017sblack, sa7017mblack, sa7017lblack, sa7017xlblack, sa70172xlblack, sa70173xlblack, sa70174xlblack, sa70175xlblack",Striking matte black peplum blazer with sculpted box pleats and hidden velvet-satin folds.,"A striking matte black peplum blazer that exudes modern sophistication. Sculpted box pleats define the silhouette, while hidden velvet-satin folds add texture, depth, and a subtle lustrous shine with every movement. The architectural tailoring balances structure with understated opulence, and the gentle shimmer evokes traces of life beneath shadow, reflecting nature's delicate balance between decay and renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Outerwear, Jackets & Blazers",https://thechicindian.com/product-details-sku/sa7017,23-11-2025 11:27,23-11-2025 11:27
1837,125556,Siddhant Agrawal,56,sa7026,SHADOW BLOOM SKIRT,55132300,"Poly chiffon, India",BLACK,1,"sa7026, sa7026xsblack, sa7026sblack, sa7026mblack, sa7026lblack, sa7026xlblack, sa70262xlblack, sa70263xlblack, sa70264xlblack, sa70265xlblack","Sheer chiffon skirt with a sweeping train and fluid, vein-like gathered folds.","A sheer chiffon skirt that unfurls into a sweeping train, its weightless volume echoing the silent drift of veins beneath the skin of the earth. The translucent layers move like whispers of memory-fragile yet unrelenting-mirroring the cycle of decay dissolving into renewal. Each gathered fold becomes a root-like current, branching outward with fluid grace, while the voluminous silhouette breathes with both impermanence and quiet strength.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Skirts",https://thechicindian.com/product-details-sku/sa7026,23-11-2025 11:27,23-11-2025 11:27
1838,125566,Siddhant Agrawal,56,sa7018,SCARAB WHISPER DRESS,55132300,"100% Cotton tensil, India",GREEN,1,"sa7018, sa7018xsgreen, sa7018sgreen, sa7018mgreen, sa7018lgreen, sa7018xlgreen, sa70182xlgreen, sa70183xlgreen, sa70184xlgreen, sa70185xlgreen","Dark bottle green dress with long, flowing sleeves, a vertical front cutout, and a sculptural beetle brooch.","Dark bottle green in serene cool tones, this dress features elongated sleeves that flow like liquid fabric. The vertical front cutout adds subtle drama, and a sculptural beetle brooch offers a delicate nod to nature's intricate elegance.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7018,23-11-2025 11:27,23-11-2025 11:27
1839,125576,Siddhant Agrawal,56,sa7019,SAGE DRIFT CORSET TOP,55132300,"100% Cotton denim, India",GREEN,1,"sa7019, sa7019xsgreen, sa7019sgreen, sa7019mgreen, sa7019lgreen, sa7019xlgreen, sa70192xlgreen, sa70193xlgreen, sa70194xlgreen, sa70195xlgreen","Sculpted denim corset top in muted sage with a draped, flowing waist panel.","A harmonious blend of structure and fluidity, this denim corset top sculpts the silhouette with precision while creating the illusion of layered elegance. Softly contoured panels flow seamlessly into a delicate drape at the waist, adding movement and a subtle asymmetry. The muted sage hue evokes calm sophistication, making it a versatile piece that balances architectural tailoring with effortless grace.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Corset",https://thechicindian.com/product-details-sku/sa7019,23-11-2025 11:27,23-11-2025 11:27
1840,125586,Siddhant Agrawal,56,sa7022,MOSS MOSAIC TOP,55132300,"Poly Japanese satin, IndiaPoly Tuxedo satin, India",DARK GREEN,1,"sa7022, sa7022xsdarkgreen, sa7022sdarkgreen, sa7022mdarkgreen, sa7022ldarkgreen, sa7022xldarkgreen, sa70222xldarkgreen, sa70223xldarkgreen, sa70224xldarkgreen, sa70225xldarkgreen",Striking top in a mosaic of green shades reminiscent of moss.,"A striking interplay of green shades forms a mosaic reminiscent of moss reclaiming space. This top captures the balance of decay and renewal, blending organic movement with modern structure for a nature-inspired statement piece.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/sa7022,23-11-2025 11:27,23-11-2025 11:27
1841,125596,Siddhant Agrawal,56,sa7023,MOSS MOSAIC TROUSER,55132300,"Poly Japanese satin, IndiaPoly Tuxedo satin, India",DARK GREEN,1,"sa7023, sa7023xsdarkgreen, sa7023sdarkgreen, sa7023mdarkgreen, sa7023ldarkgreen, sa7023xldarkgreen, sa70232xldarkgreen, sa70233xldarkgreen, sa70234xldarkgreen, sa70235xldarkgreen",Trousers with wavy side panels and scattered green patch prints.,"Trousers featuring wavy side panels with scattered green patch prints, echoing nature's textures. Structured yet fluid, they merge contemporary tailoring with organic inspiration.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7023,23-11-2025 11:27,23-11-2025 11:27
1842,125606,Siddhant Agrawal,56,sa7024,LUNAR MOSS JUMPSUIT,55132300,"Poly Duchess satin, IndiaPoly butterfly satin, India",NAVY BLUE,1,"sa7024, sa7024xsnavyblue, sa7024snavyblue, sa7024mnavyblue, sa7024lnavyblue, sa7024xlnavyblue, sa70242xlnavyblue, sa70243xlnavyblue, sa70244xlnavyblue, sa70245xlnavyblue",Navy and silver-grey woven halter jumpsuit with wavy side panels and a detachable embroidered bow.,"A transformative jumpsuit in navy and silver-grey, featuring a woven halter top, wavy side panels, and a detachable wrap-around embroidered bow-a gift of nature that unfolds like life emerging from shadow. A modern ode to decay and renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/sa7024,23-11-2025 11:27,23-11-2025 11:27
1843,125616,Siddhant Agrawal,56,sa7025,THE ETHEREAL ROOT GOWN,55132300,"100% Cotton tulle, IndiaPoly Japanese satin, India",BLACK,1,"sa7025, sa7025xsblack, sa7025sblack, sa7025mblack, sa7025lblack, sa7025xlblack, sa70252xlblack, sa70253xlblack, sa70254xlblack, sa70255xlblack",Sheer gown with silver zari root-like embroidery on the bodice and a ghostly circular train.,"A reverie of nature's secret rhythm, where silver zari threads trace root-like paths across the bodice, blossoming into constellations of luminous beads. The sheer skirt floats like mist over a hidden forest, carrying whispers of life stirring from decay. From the waist, the circular train unfurls in a ghostly sweep, trailing like starlight through twilight-a gown that captures the tension, beauty, and quiet power of life emerging from shadow.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7025,23-11-2025 11:27,23-11-2025 11:27
1844,125626,Siddhant Agrawal,56,sa7027,FROZEN LICHEN KHAFTAN,55132300,"Poly Japanese satin, IndiaPoly Japanese crepe, India100% Viscose moss satin, India",BLUE AND BLACK,1,"sa7027, sa7027xsblueandblack, sa7027sblueandblack, sa7027mblueandblack, sa7027lblueandblack, sa7027xlblueandblack, sa70272xlblueandblack, sa70273xlblueandblack, sa70274xlblueandblack, sa70275xlblueandblack","Asymmetrical one-shoulder blue kaftan with scattered sequins and beads, cinched by a fully embroidered black belt.","An asymmetrical one-shoulder kaftan in layered shades of blue, where scattered sequins and beads shimmer like frost on surviving life. Embroidery cascades from the shoulder and sleeve hem, echoing the delicate resilience of lichen thriving amidst decay. The fully embroidered black belt cinches the waist, grounding the ethereal silhouette in a quiet dialogue between nature's decay and the persistence of life.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7027,23-11-2025 11:27,23-11-2025 11:27
1845,125636,Siddhant Agrawal,56,sa7028,SAPPHIRE WILT TOP,55132300,"Poly Duchess satin, India100% Cotton tulle, India",BLACK,1,"sa7028, sa7028xsblack, sa7028sblack, sa7028mblack, sa7028lblack, sa7028xlblack, sa70282xlblack, sa70283xlblack, sa70284xlblack, sa70285xlblack","Halter-neck top with an embroidered black-and-blue neckband, 3D flowers, and cascading sheer strips at the back.","A halter-neck woven with thoughtful precision, balancing structure with organic rhythm. The fully embroidered black-and-blue neckband frames the neckline like a protective canopy, while 3D flowers and a blue-embroidered yoke bloom like life emerging amid decay. From the sheer back, cascading strips drift across the silhouette, echoing nature's delicate persistence and the quiet resilience of growth in shadowed spaces.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/sa7028,23-11-2025 11:27,23-11-2025 11:27
